year,sem,city,humidity,winddir,tempmax,tempmin,temp,feelslikemax,dew,feelslike,feelslikemin,windspeed,visibility,moonphase,cloudcover,hec,production
2013,2,Mullativu,76.42189944,206.573743,31.70335196,24.78435754,28.32178771,36.39385475,23.42122905,31.24581006,25.32625698,10.26815642,19.85698324,0.538882682,55.90502793,124,1372
2014,1,Mullativu,75.06023669,154.7047337,32.34911243,24.62544379,28.68224852,37.29171598,23.39881657,32.06390533,25.51242604,8.010650888,19.71656805,0.501065089,47.0408284,0,0
2014,2,Mullativu,77.70146067,201.308427,31.51067416,25.16460674,28.35505618,36.10449438,23.67022472,31.25337079,25.78089888,7.748876404,19.02134831,0.518651685,67.57640449,0,0
2015,1,Mullativu,76.55741379,147.3304598,31.93218391,25.20747126,28.72471264,37.86954023,23.90862069,32.89942529,27.02011494,6.644827586,19.49482759,0.512701149,50.15114943,,
2015,2,Mullativu,73.96409357,202.4643275,32.16549708,27.35380117,29.90760234,38.37426901,24.47777778,34.77426901,30.47017544,8.369590643,19.38362573,0.52128655,63.34795322,0,0
2016,1,Mullativu,72.27,156.733908,32.91781609,27.63333333,30.5591954,39.83103448,24.7183908,36.49770115,31.71896552,4.737356322,19.95977011,0.527183908,50.74367816,28,280
2016,2,Mullativu,69.4004,213.6377143,32.69771429,27.49371429,30.31085714,38.17714286,23.69485714,34.77485714,30.52057143,4.140571429,19.95771429,0.515771429,58.56114286,7,243
2017,1,Mullativu,74.53264706,161.66,32.56705882,25.28647059,29.03588235,38.14705882,23.67176471,33.00882353,26.41588235,3.92,19.99647059,0.515352941,46.30117647,18,129
2017,2,Mullativu,78.40610465,204.7598837,31.81104651,25.55755814,28.64011628,37.63488372,24.1622093,32.21569767,26.5255814,3.355813953,19.96104651,0.494825581,64.20872093,27,359
2018,1,Mullativu,76.84227273,148.6261364,32.01590909,24.15340909,28.27840909,37.46761364,23.50284091,31.71647727,24.82329545,3.421590909,20,0.528636364,51.45738636,33,550
2018,2,Mullativu,74.27921429,198.88,32.24142857,26.02357143,29.11928571,37.56642857,23.67928571,32.72357143,27.27642857,3.551428571,20,0.513071429,60.53071429,42,719
2009,1,Nuwaraeliya,81.28867925,191.1710692,19.56666667,12.77421384,16.03773585,19.57484277,12.51257862,16.08616352,12.77421384,13.20628931,17.82955975,0.524779874,58.77358491,38,200
2019,2,Nuwaraeliya,89.00892405,213.843038,18.56518987,13.7943038,15.92025316,18.56455696,13.99303797,15.96012658,13.7943038,15.69810127,16.45126582,0.477848101,74.65443038,42,221
2010,1,Nuwaraeliya,81.77302857,172.3857143,20.73314286,13.38914286,16.75542857,20.77828571,13.19142857,16.80857143,13.38914286,14.268,18.24,0.525028571,56.02285714,17,99
2010,2,Nuwaraeliya,89.09247191,231.1668539,18.56067416,13.70842697,15.75337079,18.56685393,13.86460674,15.79550562,13.70842697,18.02359551,17.25786517,0.523988764,75.13764045,17,99
2011,1,Nuwaraeliya,83.99662722,193.6538462,19.76804734,12.88698225,16,19.76804734,13.03372781,16.03668639,12.86686391,14.98461538,17.5408284,0.527278107,61.20414201,9,224
2011,2,Nuwaraeliya,87.17542373,224.2576271,18.9559322,13.4519774,15.83050847,18.9559322,13.53050847,15.87062147,13.4519774,15.6079096,17.49435028,0.504971751,71.64293785,9,235
2012,1,Nuwaraeliya,78.49582857,195.0897143,20.428,12.11028571,15.99257143,20.432,11.78914286,16.02914286,12.08742857,11.43828571,19.192,0.513314286,55.71085714,42,1496
2012,2,Nuwaraeliya,85.88573034,215.6713483,19.14269663,13.61910112,15.99719101,19.1752809,13.43707865,16.04269663,13.61910112,14.73707865,17.58314607,0.526853933,69.48539326,52,786
2013,1,Nuwaraeliya,86.73274854,176.9105263,19.93274854,12.77192982,16.0877193,19.92865497,13.67309942,16.12807018,12.77192982,11.42807018,17.53508772,0.51374269,62.36315789,28,394
2013,2,Nuwaraeliya,88.36443182,224.5585227,18.64431818,12.96988636,15.47897727,18.68068182,13.46875,15.52386364,12.96988636,14.97727273,15.98806818,0.541079545,74.14829545,9,235
2014,1,Nuwaraeliya,80.5145614,172.6760234,20.59473684,12.61578947,16.23684211,20.59415205,12.50233918,16.28070175,12.61052632,10.25614035,17.9994152,0.505789474,51.87426901,59,286
2014,2,Nuwaraeliya,88.62692737,217.6698324,18.95698324,13.87821229,15.9396648,18.95698324,13.94357542,15.98882682,13.87821229,13.83463687,15.70223464,0.516759777,75.3,63,253
2015,1,Nuwaraeliya,83.20982036,177.0161677,20.15209581,12.41137725,16.00958084,20.15688623,12.87664671,16.0491018,12.40479042,9.165868263,17.68083832,0.518982036,53.08622754,62,245
2015,2,Nuwaraeliya,88.7552795,218.8161491,19.43726708,13.94906832,16.26149068,19.47763975,14.32857143,16.30496894,13.94906832,10.64658385,17.14534161,0.526708075,71.12236025,62,245
2016,1,Nuwaraeliya,81.0370625,174.075625,20.778125,13.303125,16.68625,20.80625,12.925625,16.739375,13.303125,11.850625,17.51375,0.5264375,55.661875,72,424
2016,2,Nuwaraeliya,85.4754491,234.2413174,18.99580838,13.52694611,15.83053892,19.02335329,13.24011976,15.8742515,13.52694611,11.71257485,17.67904192,0.513532934,65.30179641,72,424
2017,1,Nuwaraeliya,79.28017647,192.2447059,20.66352941,11.96411765,15.91764706,20.74411765,11.77352941,15.97117647,11.96058824,9.675882353,16.73352941,0.518470588,55.27058824,65,772
2017,2,Nuwaraeliya,88.08735632,233.3494253,19.27068966,14.02643678,16.20402299,19.27011494,14.13218391,16.24482759,14.02643678,10.75632184,16.63045977,0.503103448,75.78333333,7,476
2018,1,Nuwaraeliya,83.57276471,178.2494118,20.05588235,12.91764706,16.15058824,20.06882353,13.04411765,16.19294118,12.91764706,12.05235294,18.17176471,0.532058824,61.43529412,4,57
2018,2,Nuwaraeliya,86.92878205,213.3358974,19.12628205,13.925,16.18589744,19.1974359,13.86858974,16.24294872,13.925,12.31923077,18.01730769,0.518333333,73.31666667,11,109
2009,1,Polonnaruwa,77.5154023,164.8747126,29.96896552,24.48045977,27.22011494,34.13678161,22.7137931,29.43505747,24.61149425,7.187356322,18.73735632,0.52183908,51.81896552,213,1947
2019,2,Polonnaruwa,77.53726708,199.247205,30.56708075,24.68012422,27.35403727,34.48695652,22.81614907,29.12360248,24.68012422,8.295652174,18.23167702,0.48378882,65.21925466,268,3397
2010,1,Polonnaruwa,78.07477273,156.0602273,31.55568182,24.70681818,27.75397727,36.83238636,23.36818182,30.53238636,24.81193182,7.559659091,18.73522727,0.523636364,53.14375,212,2214
2010,2,Polonnaruwa,80.94095506,224.5005618,30.16235955,24.35786517,26.7758427,34.35449438,23.04775281,28.4505618,24.35786517,7.879213483,18.37022472,0.523988764,69.1505618,310,3211
2011,1,Polonnaruwa,80.38906433,166.0695906,30.39298246,24.18947368,26.91754386,34.42339181,23.02807018,28.87309942,24.2245614,8.19005848,18.20701754,0.53251462,59.16959064,307,3561
2011,2,Polonnaruwa,78.4520904,211.1480226,30.80282486,24.38926554,27.16158192,34.80677966,22.85141243,28.93446328,24.38926554,8.43559322,18.38870056,0.504971751,65.37514124,154,1968
2012,1,Polonnaruwa,76.32039773,159.0329545,31.37954545,24.175,27.41306818,35.57613636,22.63238636,29.47102273,24.26875,9.03125,18.72272727,0.510625,51.19034091,160,1997
2012,2,Polonnaruwa,77.60932961,209.3150838,31.03631285,24.4603352,27.2877095,34.79608939,22.72402235,28.97150838,24.4603352,8.611173184,18.32122905,0.526703911,63.2547486,150,1960
2013,1,Polonnaruwa,79.28297143,162.4194286,30.70514286,24.53257143,27.26571429,35.29942857,23.18114286,29.53371429,24.55542857,8.410285714,19.05942857,0.512342857,60.68228571,137,1646
2013,2,Polonnaruwa,77.96765363,207.9251397,30.60111732,24.28826816,26.99050279,34.43240223,22.6,28.60949721,24.28826816,8.772067039,19.67988827,0.538882682,65.99497207,231,2314
2014,1,Polonnaruwa,77.48201149,150.2195402,31.33448276,24.35747126,27.42183908,35.74597701,22.88850575,29.69022989,24.47068966,8.161494253,19.68793103,0.50045977,54.51666667,152,2025
2014,2,Polonnaruwa,80.17458101,203.8162011,30.39050279,24.52793296,27.0273743,34.31117318,23.07039106,28.76815642,24.52793296,9.046927374,19.2122905,0.516759777,68.26480447,160,2149
2015,1,Polonnaruwa,78.99681818,147.4630682,31.07613636,24.17556818,27.29318182,35.84034091,23.12556818,29.56875,24.20852273,8.322727273,19.63977273,0.512897727,51.59147727,136,1779
2015,2,Polonnaruwa,80.32932584,199.4657303,30.82078652,24.73820225,27.38539326,35.55,23.47696629,29.54438202,24.75280899,8.340449438,19.30224719,0.520898876,62.34494382,132,2385
2016,1,Polonnaruwa,77.14056818,145.5903409,31.65340909,25.06534091,28.03579545,36.67897727,23.43863636,30.90852273,25.21136364,8.223863636,19.70056818,0.526306818,49.68579545,135,1719
2016,2,Polonnaruwa,75.84711864,214.7491525,31.15988701,24.53446328,27.38644068,34.9259887,22.48587571,29.14745763,24.56101695,8.857627119,19.6180791,0.517175141,55.89096045,113,1572
2017,1,Polonnaruwa,77.06363636,167.6335227,31.22784091,24.19772727,27.38011364,35.53636364,22.76193182,29.73636364,24.33011364,6.816477273,19.73636364,0.519147727,47.84602273,103,1400
2017,2,Polonnaruwa,80.44502825,216.3621469,30.57175141,24.57457627,27.11412429,35.05028249,23.25141243,29.08474576,24.61920904,6.159322034,19.56553672,0.501186441,65.48135593,97,1319
2018,1,Polonnaruwa,78.89056818,162.3579545,30.78863636,24.01306818,27.03068182,35.11420455,22.83863636,29.04829545,24.01306818,6.176704545,19.65,0.528636364,57.31079545,87,1180
2018,2,Polonnaruwa,78.63082353,202.8141176,30.11764706,24.83117647,27.16235294,33.88529412,22.90941176,29,25.01529412,7.534705882,19.46823529,0.514411765,64.78176471,102,1369
2009,1,Puttalam,82.02621951,186.2640244,30.46707317,25.10792683,27.76280488,36.78353659,24.19817073,31.975,27.17378049,12.6347561,22.77621951,0.531768293,57.2054878,156,1553
2019,2,Puttalam,81.81698718,190.5814103,30.59679487,25.56474359,27.78589744,36.27948718,24.24166667,31.25064103,27.21987179,13.99807692,22.70320513,0.474102564,67.99230769,139,1195
2010,1,Puttalam,80.64727273,176.5403409,31.95113636,24.98579545,28.26420455,39.11761364,24.37613636,32.73409091,26.56590909,13.49318182,22.76477273,0.523636364,55.05909091,158,1914
2010,2,Puttalam,83.16544944,204.8938202,29.98258427,25.47921348,27.38876404,35.32078652,24.16685393,30.41910112,26.56910112,13.85505618,22.32247191,0.523988764,74.6747191,208,1943
2011,1,Puttalam,82.47380117,186.0216374,30.63040936,24.67777778,27.42748538,36.57368421,24.00292398,30.78538012,25.92280702,13.86081871,22.44269006,0.53251462,57.0994152,216,2230
2011,2,Puttalam,81.12378531,195.3180791,30.68587571,25.56779661,27.78531073,36.40734463,24.11073446,31.28418079,27.17118644,15.83276836,22.79435028,0.504971751,66.77514124,238,2252
2012,1,Puttalam,78.88297143,170.3777143,31.524,24.724,27.86914286,37.19257143,23.62742857,31.26,25.956,14.89885714,22.87085714,0.513428571,55.12457143,193,3109
2012,2,Puttalam,80.27213483,183.9870787,30.68033708,25.59269663,27.81348315,35.92078652,23.93089888,31.03651685,27.0752809,14.96235955,22.90617978,0.528258427,69.7,82,898
2013,1,Puttalam,81.84697143,174.3697143,31.14342857,24.88457143,27.72971429,37.424,24.16571429,31.39257143,26.09657143,10.96514286,26.34171429,0.512342857,56.65028571,62,719
2013,2,Puttalam,82.22050279,197.6837989,30.36759777,25.18715084,27.43798883,35.83854749,23.99553073,30.56312849,26.1849162,14.15251397,26.82234637,0.538882682,66.50502793,61,756
2014,1,Puttalam,80.52818713,163.7818713,31.87251462,24.7502924,28.01988304,38.5497076,24.09415205,31.95730994,26.13450292,12.27309942,27.74093567,0.503157895,51.11754386,90,575
2014,2,Puttalam,85.09858757,202.219209,30.20734463,25.49265537,27.50112994,36.31129944,24.64745763,31.01073446,27.11016949,13.42768362,27.1079096,0.518135593,71.97853107,128,901
2015,1,Puttalam,81.36409091,168.6284091,31.51193182,24.44715909,27.73068182,37.84659091,24.02102273,31.26534091,25.24602273,11.05965909,27.74147727,0.512897727,52.60056818,127,915
2015,2,Puttalam,83.74208333,185.8279762,30.87202381,25.64285714,27.89583333,37.5047619,24.75119048,31.70357143,27.27738095,11.66071429,27.69404762,0.519642857,70.19642857,95,843
2016,1,Puttalam,81.78942857,176.2777143,32.14114286,25.08457143,28.31371429,39.65828571,24.67942857,32.67314286,26.22,9.938285714,27.62857143,0.525771429,50.94171429,129,1469
2016,2,Puttalam,81.29355932,215.740113,30.72824859,25.38305085,27.71977401,36.60169492,24.07288136,31.17344633,26.70508475,9.904519774,27.73389831,0.517175141,62.61920904,129,1469
2017,1,Puttalam,79.35751479,192.8254438,31.79289941,25.15088757,28.23431953,38.33786982,24.10118343,32.41952663,26.95680473,9.063313609,27.84556213,0.52183432,50.15739645,87,915
2017,2,Puttalam,82.78276836,212.440113,30.71186441,25.79661017,27.88305085,36.83220339,24.54180791,31.70677966,27.77118644,8.391525424,27.88361582,0.501186441,65.88983051,56,876
2018,1,Puttalam,81.38076923,183.1331361,31.29349112,24.11420118,27.48934911,37.44023669,23.79585799,30.79940828,24.77159763,9.366863905,22.70591716,0.531775148,51.28934911,30,399
2018,2,Puttalam,82.84150943,206.954717,30.07044025,25.42767296,27.46477987,35.41194969,24.13899371,30.40251572,26.2245283,10.50440252,19.80251572,0.518113208,56.44968553,56,727
2009,1,Ratnapura,81.58354651,215.0040698,30.47209302,23.71860465,26.92732558,35.28430233,23.15174419,28.98197674,23.80348837,7.49127907,14.7372093,0.523372093,63.68197674,267,1439
2019,2,Ratnapura,86.13509677,224.8974194,29.79419355,23.75677419,26.24709677,34.53935484,23.56,27.84645161,23.75677419,9.030322581,15.05935484,0.475870968,73.37612903,260,1373
2010,1,Ratnapura,84.70360465,195.2796512,31.67732558,23.91395349,27.01162791,37.56627907,23.89883721,29.18197674,23.93313953,8.088953488,12.66453488,0.520581395,65.87906977,270,1520
2010,2,Ratnapura,86.40738636,242.3306818,29.81079545,23.62159091,25.97670455,34.40625,23.36022727,27.32329545,23.62159091,9.216477273,13.37159091,0.525625,76.43920455,261,1543
2011,1,Ratnapura,85.81794872,215.0929487,30.87371795,23.40128205,26.34935897,36.06346154,23.54615385,28.11794872,23.40128205,6.535897436,14.7275641,0.542948718,67.64166667,207,1292
2011,2,Ratnapura,85.27911392,237.6075949,30.57278481,23.58227848,26.38797468,35.53987342,23.49620253,28.01075949,23.58227848,6.477848101,16.04367089,0.483227848,68.13797468,270,1768
2012,1,Ratnapura,81.4249375,213.22125,32.043125,23.4825,26.935,36.99375,23.11375,28.791875,23.4825,6.94125,17.195625,0.5231875,55.3675,210,1391
2012,2,Ratnapura,85.3125641,228.4685897,30.61666667,23.42884615,26.31346154,35.60961538,23.42628205,27.86217949,23.42884615,7.269230769,15.9974359,0.514487179,64.00384615,212,2671
2013,1,Ratnapura,85.99047337,196.3272189,31.18639053,23.6112426,26.55088757,36.58994083,23.7443787,28.35029586,23.63431953,7.820118343,10.20887574,0.504023669,61.87218935,166,1376
2013,2,Ratnapura,85.99644068,225.1559322,30.02655367,23.44915254,26.06384181,34.55254237,23.33954802,27.37344633,23.44915254,10.21129944,11.71977401,0.541920904,68.49661017,101,1402
2014,1,Ratnapura,83.12092593,185.4691358,31.99691358,23.53950617,26.88148148,37.21296296,23.4191358,28.79506173,23.55555556,10.26111111,10.23641975,0.49808642,57.34135802,210,2566
2014,2,Ratnapura,87.2461039,239.9064935,29.97857143,23.57012987,26.08376623,34.93181818,23.62142857,27.5,23.57012987,9.325324675,11.05064935,0.513181818,73.53506494,292,2664
2015,1,Ratnapura,84.21957831,195.2349398,32.06746988,23.34578313,26.74337349,37.33313253,23.50662651,28.63614458,23.34578313,7.257831325,10.68313253,0.515,55.24036145,366,3327
2015,2,Ratnapura,87.33335329,223.2491018,30.69041916,23.76706587,26.45389222,36.50299401,23.98982036,28.26467066,23.76706587,7.618562874,10.72874251,0.513892216,65.61197605,350,3109
2016,1,Ratnapura,84.54988439,205.600578,32.28786127,24.02485549,27.21907514,38.26069364,24.05953757,29.53988439,24.02485549,7.952023121,9.851445087,0.527456647,61.38092486,374,3341
2016,2,Ratnapura,82.6633121,262.9522293,30.68917197,23.73630573,26.62356688,35.23312102,23.16242038,28.25095541,23.75286624,9.32611465,10.60509554,0.488917197,67.53375796,374,3341
2017,1,Ratnapura,83.94116564,213.1355828,31.79202454,23.32331288,26.73006135,37.11165644,23.41288344,28.6196319,23.32331288,7.190184049,7.528220859,0.516257669,57.35337423,214,2641
2017,2,Ratnapura,86.60288136,250.7118644,29.89435028,23.63220339,26.24689266,34.72824859,23.64350282,27.80677966,23.63220339,7.727118644,7.409039548,0.501186441,72.89774011,153,1906
2018,1,Ratnapura,85.10789773,211.6630682,31.45909091,23.26647727,26.39318182,36.66193182,23.36818182,28.01704545,23.26647727,7.2375,6.251704545,0.528636364,63.68409091,135,1466
2018,2,Ratnapura,83.96497076,238.6315789,29.5374269,23.79356725,26.3877193,33.65906433,23.23918129,27.93684211,23.94210526,10.3,7.305847953,0.517134503,72.97368421,127,1577
2009,1,Trincomalee,76.61097701,169.4155172,30.4316092,25.88390805,27.9816092,35.41551724,23.29367816,30.95804598,26.71609195,10.98103448,19.64367816,0.52183908,61.01149425,87,829
2019,2,Trincomalee,74.4904375,212.000625,31.989375,25.66875,28.473125,36.5675,23.096875,30.989375,25.91625,14.17,19.06,0.4805625,70.426875,94,1024
2010,1,Trincomalee,75.885,159.5301136,32.29375,25.97670455,28.66477273,38.42045455,23.79659091,32.42443182,27.13068182,11.97897727,19.86875,0.523636364,58.78522727,75,785
2010,2,Trincomalee,79.01741573,233.5882022,31.63089888,24.88876404,27.62752809,36.65505618,23.38764045,29.9005618,24.94325843,13.22752809,18.98820225,0.523988764,74.85674157,104,822
2011,1,Trincomalee,79.48432749,171.9204678,31.15263158,25.28070175,27.74736842,36.26783626,23.62807018,30.49766082,25.67426901,13.10818713,19.1497076,0.53251462,65.64853801,56,708
2011,2,Trincomalee,77.79096045,214.8875706,32.25254237,25.16271186,27.92146893,37.3700565,23.3519774,30.37062147,25.22824859,15.00338983,19.40451977,0.504971751,72.36271186,62,779
2012,1,Trincomalee,74.11045455,163.8090909,32.25965909,25.59772727,28.37670455,37.40738636,23.05965909,31.18693182,26.06306818,13.77670455,19.88409091,0.510625,63.61818182,92,1161
2012,2,Trincomalee,76.12329609,205.0916201,32.64189944,25.29888268,28.17150838,37.1122905,23.10782123,30.50223464,25.46815642,14.79162011,19.43407821,0.526703911,72.85977654,96,1447
2013,1,Trincomalee,77.64862857,164.9771429,31.32685714,25.77542857,28.08057143,36.93942857,23.63085714,31.21714286,26.51485714,11.54514286,19.54914286,0.512342857,71.44514286,101,824
2013,2,Trincomalee,75.87430168,213.2480447,32.00949721,25.23854749,27.93575419,36.51899441,22.98994413,30.22234637,25.34916201,13.03854749,19.80670391,0.538882682,77.16815642,87,907
2014,1,Trincomalee,76.28603448,158.3402299,31.91321839,25.75977011,28.30689655,37.39655172,23.49655172,31.49655172,26.69827586,11.44425287,19.84137931,0.50045977,64.79252874,55,448
2014,2,Trincomalee,78.08910615,217.5407821,31.98044693,25.34581006,28.10111732,36.92290503,23.54078212,30.72458101,25.88212291,16.98100559,19.4849162,0.516759777,63.97039106,61,565
2015,1,Trincomalee,77.91323864,175.6153409,31.75056818,25.13522727,28.12840909,37.58352273,23.69772727,31.24943182,25.51931818,12.96988636,19.82784091,0.512897727,51.62784091,43,380
2015,2,Trincomalee,78.90814607,192.3174157,32.22134831,25.51797753,28.33764045,38.18876404,23.99438202,31.56348315,26.06797753,13.22865169,19.63089888,0.520898876,59.3,48,684
2016,1,Trincomalee,75.99369318,157.9835227,31.95170455,26.05113636,28.79431818,37.96477273,23.96363636,32.83465909,27.43522727,12.60852273,19.87329545,0.526306818,48.45965909,68,1011
2016,2,Trincomalee,73.85497175,236.1101695,32.35084746,25.3519774,28.24745763,36.57740113,22.7559322,30.62259887,25.61016949,13.55706215,19.87288136,0.517175141,55.54519774,65,1306
2017,1,Trincomalee,75.1316,180.9468571,32.00914286,25.36685714,28.39428571,37.10571429,23.28114286,31.62742857,26.232,13.10742857,19.83085714,0.517485714,50.99828571,49,1065
2017,2,Trincomalee,79.55231638,226.0418079,31.54011299,25.31186441,27.87853107,36.84237288,23.74689266,30.61186441,25.67683616,12.35819209,19.46723164,0.501186441,74.47627119,56,1136
2018,1,Trincomalee,78.56954545,186.1232955,31.10454545,24.94772727,27.77954545,36.66534091,23.52386364,30.69488636,25.28977273,11.97897727,19.66875,0.528636364,64.94318182,24,240
2018,2,Trincomalee,77.20790419,212.0556886,31.31676647,25.61796407,28.02934132,35.77185629,23.34550898,30.63652695,26.13113772,11.58143713,19.15628743,0.514431138,65.49401198,44,1277
2009,1,Vavuniya,77.36678571,150.4130952,30.9922619,24.60595238,27.79821429,35.97261905,23.1547619,30.58511905,25.05119048,7.530952381,18.11130952,0.525416667,47.07440476,83,900
2019,2,Vavuniya,80.3353125,186.994375,31.59375,24.86375,27.811875,37.450625,23.83,30.45875,24.89625,8.186875,17.860625,0.4813125,57.79625,10,108
2010,1,Vavuniya,79.70795455,151.5403409,32.77897727,24.48409091,28.08011364,39.37954545,23.93409091,31.59886364,24.8875,9.159659091,17.72159091,0.523636364,47.43295455,21,229
2010,2,Vavuniya,82.43280899,202.1662921,31.55505618,24.52921348,27.29550562,37.09157303,23.77078652,29.56067416,24.52921348,8.629213483,18.03089888,0.523988764,65.88314607,56,878
2011,1,Vavuniya,81.64666667,167.6128655,31.5,24.31871345,27.3754386,36.8245614,23.68538012,30.00292398,24.47251462,6.843274854,17.73040936,0.53251462,51.35321637,40,564
2011,2,Vavuniya,80.49090395,203.2785311,31.73050847,24.60451977,27.5259887,37.03615819,23.57570621,29.83559322,24.60451977,6.990960452,17.85141243,0.504971751,59.00734463,62,1419
2012,1,Vavuniya,78.08676136,156.9977273,32.52386364,24.17272727,27.90738636,38.07386364,23.41818182,30.82159091,24.56704545,10.25,18.30284091,0.510625,41.52613636,75,2462
2012,2,Vavuniya,79.34899441,191.8301676,32.2877095,24.80949721,27.95530726,37.44357542,23.68659218,30.55977654,24.89385475,10.03351955,17.95810056,0.526703911,55.40614525,92,908
2013,1,Vavuniya,80.88,156.8851429,31.58514286,24.396,27.62514286,37.15028571,23.80971429,30.59542857,24.61542857,10.52171429,18.92914286,0.512342857,50.644,86,853
2013,2,Vavuniya,79.73055866,201.5212291,31.61620112,24.35530726,27.42569832,36.38994413,23.33296089,29.55083799,24.38603352,11.46927374,19.80335196,0.538882682,55.86480447,106,1045
2014,1,Vavuniya,78.9133908,144.6850575,32.2954023,24.12356322,27.68218391,37.27988506,23.3408046,30.41034483,24.55344828,9.186206897,19.74827586,0.50045977,46.03103448,10,103
2014,2,Vavuniya,81.22765363,193.526257,31.44469274,24.77988827,27.52402235,36.12569832,23.6877095,29.78826816,24.90111732,9.658100559,19.10726257,0.516759777,66.30614525,0,0
2015,1,Vavuniya,80.56460227,142.9670455,31.87443182,24.37386364,27.64488636,37.87613636,23.75852273,30.71761364,24.96420455,8.339772727,19.58181818,0.512897727,47.87727273,56,614
2015,2,Vavuniya,81.2597191,194.894382,31.87865169,25.52808989,28.0252809,38.01292135,24.27134831,31.10842697,26.08988764,9.107303371,19.48764045,0.520898876,60.47752809,33,296
2016,1,Vavuniya,79.07539773,150.76875,32.79943182,25.68125,28.62386364,39.78579545,24.40681818,32.75909091,26.76818182,8.268181818,19.90170455,0.526306818,46.33352273,0,0
2016,2,Vavuniya,77.33225989,197.8898305,32.56836158,25.35649718,28.15536723,38.11581921,23.49887006,30.87118644,25.58418079,9.337288136,19.91016949,0.517175141,54.05480226,52,592
2017,1,Vavuniya,78.82278409,153.9113636,32.41022727,24.47443182,27.85340909,37.99602273,23.53238636,31.04772727,24.97897727,7.664204545,19.95056818,0.519147727,43.18636364,45,553
2017,2,Vavuniya,81.9379096,200.3830508,31.68700565,24.94124294,27.70960452,37.58757062,24.07683616,30.4740113,25.2700565,8.024858757,19.87966102,0.501186441,62.31242938,83,1376
2018,1,Vavuniya,80.57522727,144.4715909,31.95681818,23.68977273,27.33011364,37.49602273,23.43125,29.95454545,23.81931818,7.046022727,19.93579545,0.528636364,49.61590909,86,915
2018,2,Vavuniya,79.75135802,186.6666667,31.60740741,25.11481481,27.80185185,36.72530864,23.67345679,30.32716049,25.30802469,7.187037037,19.87592593,0.507962963,59.93395062,75,742
