name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility
Kurunegala,11/8/2013,32.1,20,26.8,37.2,20,28.9,22.4,78.4,20.5,102.6,1008.8,29.5,12.8
Kurunegala,11/9/2013,31.8,19.4,26.8,37.2,19.4,29,22.8,79.68,16.6,90,1008.5,41,12.7
Kurunegala,11/10/2013,32.8,22,27,38.2,22,29.2,23.4,81.28,14.8,170.1,1008.3,69.8,12.2
Kurunegala,11/11/2013,32.1,21.8,26.4,36.7,21.8,28,23.2,83.52,18.4,87.4,1007.6,65.8,12.3
Kurunegala,11/12/2013,31.1,21.6,26.7,35.6,21.6,28.8,23,81.02,16.6,150.5,1008.1,82.4,11.9
Kurunegala,11/13/2013,30.3,21.4,26.1,34.7,21.4,27.3,22.8,82.99,14.8,205.5,1009.2,79,11.3
Kurunegala,11/14/2013,31.1,21.3,27,35.6,21.3,28.8,22.5,77.61,18.4,166.6,1009.8,59.3,9.5
Kurunegala,11/15/2013,30.1,19.4,25.8,33.4,19.4,27.2,21.8,79.74,14.8,168.1,1008.9,47.9,12.1
Kurunegala,11/16/2013,30.1,20,26.3,34.3,20,28.2,22.2,78.51,13,141.8,1008.3,56.2,11.8
Kurunegala,11/17/2013,31,21.8,26.7,37,21.8,28.7,23.1,81.69,14.8,151.2,1008.7,54.3,11.7
Kurunegala,11/18/2013,32.6,21,26,37.1,21,27.4,22.7,83.68,24.1,134.1,1009.6,58.8,11.8
Kurunegala,11/19/2013,32.5,20.8,25.5,38.1,20.8,26.9,22.6,85.22,14.8,116.9,1010.1,63.1,10.8
Kurunegala,11/20/2013,31.3,20.7,26.7,36.7,20.7,28.8,22.7,79.98,14.8,111.6,1008.2,37.1,13.7
Kurunegala,11/21/2013,32.1,21.2,27.1,35.9,21.2,29.2,22.6,77.74,13,134.9,1006.8,35.5,13.1
Kurunegala,11/22/2013,32.3,20.9,27.2,36.5,20.9,29.8,23.1,79.51,16.6,165.4,1006.4,42.5,12.2
Kurunegala,11/23/2013,31.6,21,25.7,37,21,27.3,22.8,85.08,14.8,162.7,1009,74.1,11.4
Kurunegala,11/24/2013,29.1,20.8,25.4,33.7,20.8,26.6,23.2,88.09,9.4,129.6,1010,74,11.2
Kurunegala,11/25/2013,31.5,21.2,26.4,36.7,21.2,28.3,23,82.54,14.8,152.7,1009.6,56.6,13.1
Kurunegala,11/26/2013,32.3,20.9,26.5,35.8,20.9,28.3,22.8,81.24,13,159.8,1008.1,51.6,12.2
Kurunegala,11/27/2013,31.1,19.4,26.2,35.6,19.4,27.4,21.7,78.11,16.6,92.9,1008.8,34.5,13.6
Kurunegala,11/28/2013,30.3,18.8,25.5,32.9,18.8,26.4,20.7,75.89,11.2,127.8,1010,61.5,13.3
Kurunegala,11/29/2013,30.5,17.9,25.7,34.3,17.9,27.2,21.4,78.09,13,177.6,1010.9,62.4,12.3
Kurunegala,11/30/2013,32.1,20.2,26,36.9,20.2,27.6,22.2,80.65,22.3,62.7,1010.3,63.4,12.3
Kurunegala,12/1/2013,29.1,20.3,25.1,32.9,20.3,26,22.4,85.57,18.4,53,1010.4,87.6,11.8
Kurunegala,12/2/2013,30.1,20.8,25.7,34.3,20.8,26.8,22,81,22.3,41.9,1009.4,85.3,12.2
Kurunegala,12/3/2013,29.1,20.9,25.3,32.1,20.9,26.1,21.4,79.02,25.9,52.2,1007.8,74.2,12.9
Kurunegala,12/4/2013,30.1,20.3,25.5,33.4,20.3,26.4,22.1,82.57,22.3,51.8,1007.5,79.1,11.4
Kurunegala,12/5/2013,28.1,20.1,24.9,31.4,20.1,25.4,22.4,86.46,22.3,44.9,1007.1,82.8,10.5
Kurunegala,12/6/2013,29.1,20.2,25.3,33.2,20.2,26.6,21.9,82.27,22.3,206.3,1007.1,76.1,11.2
Kurunegala,12/7/2013,30.1,20.9,26,34.3,20.9,27.7,21.9,78.86,14.8,218.3,1007.4,70.3,11.4
Kurunegala,12/8/2013,30.1,20.4,26.2,32.6,20.4,27.6,22,78.66,16.6,142.3,1009,69.2,12.5
Kurunegala,12/9/2013,30.8,19.8,26.1,34.6,19.8,27.6,21.6,77.11,14.8,187.5,1007.6,21.8,13.1
Kurunegala,12/10/2013,30.6,20.3,25.8,34.6,20.3,27.1,21.7,79.17,13,186.3,1007,42.1,10.9
Kurunegala,12/11/2013,31.3,20.4,25.9,35,20.4,27.5,22.1,80.43,11.2,164.1,1007.6,36.8,12.6
Kurunegala,12/12/2013,31.8,19.5,26.8,36.7,19.5,29.1,22.8,79.61,14.8,221.2,1006.1,35.5,12.1
Kurunegala,12/13/2013,31,21.8,26.8,34.7,21.8,28.9,22.9,79.69,13,222.3,1007.5,70.9,11.4
Kurunegala,12/14/2013,30.1,19.4,25.4,34.3,19.4,26.4,22.5,85.02,18.4,94.8,1009.1,79.1,10.6
Kurunegala,12/15/2013,28.1,21.2,24.6,31.4,21.2,25.2,22.9,90.51,20.5,43.1,1009.4,86.8,10.1
Kurunegala,12/16/2013,28.1,20.6,25.1,30.2,20.6,25.6,21.4,80.62,27.7,41.6,1010.3,67.8,13
Kurunegala,12/17/2013,29.1,19.9,25,31,19.9,25.6,19.5,72.54,27.7,56,1009.3,53.2,14.6
Kurunegala,12/18/2013,30.1,20.6,25.9,32.6,20.6,27,21,75.02,25.9,38,1008.4,56.5,13.1
Kurunegala,12/19/2013,30.1,21.3,26.4,34.3,21.3,27.9,22,77.58,24.1,57.5,1009.6,65.2,12.4
Kurunegala,12/20/2013,30.1,20.8,26.1,34.3,20.8,27.6,21.8,77.82,27.7,65,1011,70.5,13.1
Kurunegala,12/21/2013,31.1,20.6,26.2,34.7,20.6,27.6,21.7,77.15,22.3,64.3,1011.1,67.5,12.4
Kurunegala,12/22/2013,31.1,19.1,26.2,32.5,19.1,27,19.7,69.05,29.5,40,1011.2,34.9,13.6
Kurunegala,12/23/2013,31.1,17.4,25.6,32.5,17.4,26.3,19.8,71.76,25.9,40.3,1011.9,37.4,14.1
Kurunegala,12/24/2013,30.1,21,26.3,34,21,27.4,21.5,75.76,25.9,47.4,1011.3,53.8,13.5
Kurunegala,12/25/2013,30.1,19.5,26,32.6,19.5,26.9,21.1,75.23,31.7,49.8,1013,69.4,13
Kurunegala,12/26/2013,31.1,18,25.3,32.5,18,26,19.5,71.68,33.5,37.4,1012.3,50.2,12.6
Kurunegala,12/27/2013,31.1,17.2,24.9,33,17.2,25.7,20,75.5,18.4,82.6,1011.9,34.4,11.8
Kurunegala,12/28/2013,31.1,19.3,25.4,33.1,19.3,26.2,19.9,72.92,25.9,50.9,1012.2,37.9,13.4
Kurunegala,12/29/2013,30.3,19,25.6,32,19,26.3,19.7,71.58,22.3,109.6,1011,17.3,14.7
Kurunegala,12/30/2013,31.1,18.2,25.8,33.3,18.2,26.5,19.7,70.59,31.7,62.2,1010.9,20.4,14.1
Kurunegala,12/31/2013,32.1,19.4,26.3,34.3,19.4,27.2,20.2,70.92,25.9,47.6,1010.9,24.9,13.1
Kurunegala,1/1/2014,32.1,18.7,27,33.7,18.7,27.9,19.8,66.43,31.7,38.7,1010.6,22,14.2
Kurunegala,1/2/2014,31.1,19.2,26.1,33.4,19.2,27.1,20.5,72.6,25.9,74.4,1011.3,41.8,13.6
Kurunegala,1/3/2014,31.1,21.2,26.1,33.8,21.2,27.5,21.5,76.29,22.3,88.8,1011.6,58.8,12.7
Kurunegala,1/4/2014,29.1,19.5,25,31.4,19.5,25.7,20.3,75.36,22.3,102.8,1011.1,59.7,13.2
Kurunegala,1/5/2014,29.1,19.2,24.3,30.9,19.2,24.8,19.8,76.5,18.4,142.5,1009.7,58.2,12.4
Kurunegala,1/6/2014,29.3,21,25.3,33.6,21,26.3,22.1,83.32,18.4,246.8,1009.1,78.6,10.5
Kurunegala,1/7/2014,30.8,21.6,26,36.1,21.6,27.4,22.8,82.75,16.6,193,1008.5,83.9,11.2
Kurunegala,1/8/2014,32.3,20.9,26.8,34.3,20.9,28.7,22.4,78.13,16.6,184.4,1010.2,39.6,13
Kurunegala,1/9/2014,32.1,20.1,27.2,35.9,20.1,28.9,21.7,73.94,22.3,54.2,1010.4,30.1,13.3
Kurunegala,1/10/2014,32.1,20.5,26.5,33.8,20.5,27.5,20.5,71.27,22.3,53.9,1011,44.4,12.5
Kurunegala,1/11/2014,31.6,19.4,26.2,34.7,19.4,27.6,21,74.01,16.6,147.3,1011.6,35,13.5
Kurunegala,1/12/2014,32.1,20.2,25.5,35.9,20.2,26.4,21.5,79.56,18.4,93.3,1012.5,53.5,12.8
Kurunegala,1/13/2014,31.1,20.2,26.3,34.6,20.2,27.7,21.7,76.78,22.3,66.4,1011.6,64.7,13.4
Kurunegala,1/14/2014,32.1,20.6,26.4,36.6,20.6,28.1,22.2,78.5,14.8,119.1,1010.9,59.6,13.5
Kurunegala,1/15/2014,30.1,21.1,25.4,33.4,21.1,26.3,22.7,85.36,13,83.3,1012.5,80.4,12.2
Kurunegala,1/16/2014,30.1,20.5,25.3,34.3,20.5,26.3,22.3,84.34,14.8,119.2,1013,64.4,12.5
Kurunegala,1/17/2014,32.1,18.9,26,33.6,18.9,26.9,20.3,73.64,22.3,58.2,1012.7,24.9,13.5
Kurunegala,1/18/2014,32.1,17.9,25.9,33.6,17.9,26.9,19.7,70.9,18.4,38.7,1012.3,12.9,15.1
Kurunegala,1/19/2014,33.1,19.4,26.4,34.1,19.4,27.1,20,70.39,25.9,38.2,1013.5,22.3,14.3
Kurunegala,1/20/2014,33.1,18,25.3,34.1,18,25.9,19.4,71.84,22.3,48.4,1013.5,26.4,16
Kurunegala,1/21/2014,33.1,19,26.9,34.1,19,27.5,20.1,69.32,29.5,55.9,1012.7,32,13.6
Kurunegala,1/22/2014,33.1,19.9,27,34.1,19.9,27.8,20,67.67,24.1,43.1,1011.8,31.4,13.8
Kurunegala,1/23/2014,32.1,20.9,27.1,35.9,20.9,28.5,20.9,70.21,16.6,84.6,1012,44.2,13.5
Kurunegala,1/24/2014,33.1,19.4,26.5,33.5,19.4,27,19.1,66.69,22.3,47.4,1011.1,20.4,14
Kurunegala,1/25/2014,33.1,16.7,25.9,33.1,16.7,26.3,17.8,63.56,27.7,45.2,1010.9,17.1,15.6
Kurunegala,1/26/2014,33.1,17.6,26,34.1,17.6,26.6,18.4,64.91,25.9,48.8,1010.8,19.7,14.7
Kurunegala,1/27/2014,32.1,18,26,33,18,26.6,19,67.29,31.7,37.2,1010.8,32.7,14.3
Kurunegala,1/28/2014,32.2,19.5,26,34.7,19.5,26.7,20,71.06,25.9,40.5,1011,70.7,13.3
Kurunegala,1/29/2014,31.1,20.6,26.2,33.4,20.6,27,20.7,73.02,27.7,36.2,1011.2,68.3,12.4
Kurunegala,1/30/2014,31.1,21,26.9,35.6,21,28.4,21.4,72.82,27.7,51,1011.4,48.3,13.4
Kurunegala,1/31/2014,33.1,20.4,27.4,36.2,20.4,28.7,20.6,68.47,27.7,42,1011.1,32.5,13.9
Kurunegala,2/1/2014,35.1,20.8,28,36.8,20.8,29.1,20.1,65.12,31.7,45.4,1010.4,32.7,13.3
Kurunegala,2/2/2014,34.1,20.4,27.9,35.2,20.4,28.9,20.2,65.44,31.7,48,1010,21.4,14.5
Kurunegala,2/3/2014,34.1,17.9,27.2,34.8,17.9,28.1,19.5,66.49,29.5,85.6,1009.2,6.8,15.8
Kurunegala,2/4/2014,32.1,18.5,25.8,33.8,18.5,26.5,19.8,71.32,24.1,126.3,1008.4,5,15.6
Kurunegala,2/5/2014,32.6,18.6,25.4,34.3,18.6,26.1,19.6,72.66,14.8,102.4,1007.9,1.8,14.2
Kurunegala,2/6/2014,35.1,17.9,25.7,37.8,17.9,25.9,17.1,63.05,25.9,93.7,1008.2,19,15.4
Kurunegala,2/7/2014,33.1,18.6,25.5,32,18.6,25.3,15.5,57.61,25.9,43,1009.1,6.3,16.2
Kurunegala,2/8/2014,31.8,16.3,25.2,33.2,16.3,25.8,18.3,67.26,20.5,146.1,1008.5,29.7,13.9
Kurunegala,2/9/2014,32.6,17.7,25.2,32.9,17.7,25.9,19.2,70.86,14.8,131.4,1008.3,21.7,14.1
Kurunegala,2/10/2014,33.6,16.5,24.7,39.7,16.5,25.3,18,67.91,16.6,131.5,1008.3,1.2,18.2
Kurunegala,2/11/2014,33.8,16.1,25.3,33,16.1,25.7,18.2,67.64,18.4,167.8,1007.6,5.7,14.3
Kurunegala,2/12/2014,32.3,17.7,25.3,32.4,17.7,25.9,19.4,71.92,14.8,151.3,1008.2,29.7,12.4
Kurunegala,2/13/2014,33.3,17.8,25.5,35.1,17.8,26.3,20.2,74.24,16.6,162,1009.8,14.8,12.5
Kurunegala,2/14/2014,33.8,17.3,25.9,36.1,17.3,27.2,20.6,74.07,20.5,186.3,1010.4,16.8,13.7
Kurunegala,2/15/2014,33.6,19.2,26.2,36.5,19.2,27.7,21.9,78.31,16.6,197.8,1008.9,28.3,10.6
Kurunegala,2/16/2014,33.6,20.6,27,36.6,20.6,28.7,22.1,75.68,16.6,201.5,1009.2,38.2,13.1
Kurunegala,2/17/2014,34,19.3,26.9,36.9,19.3,28.5,21.6,74.49,16.6,201.3,1010.2,26.9,13
Kurunegala,2/18/2014,34.3,21,27.5,36.4,21,29.5,21.9,73.01,18.4,141,1011.1,15.6,12.8
Kurunegala,2/19/2014,35.3,21.2,27.2,37.9,21.2,28.6,21.4,71.98,25.9,114.7,1010.6,34.7,13.9
Kurunegala,2/20/2014,31.6,21.7,26.9,34.5,21.7,28.3,21.2,71.97,22.3,70.4,1010.9,69.5,14
Kurunegala,2/21/2014,34.3,20.6,27.4,36.2,20.6,28.6,20.2,67.48,25.9,131.2,1011.3,32.4,13.6
Kurunegala,2/22/2014,34.3,19.2,27,36.9,19.2,28.7,21.1,71.93,22.3,153.4,1011.1,10.7,14.4
Kurunegala,2/23/2014,34.3,20.5,26.4,36.5,20.5,27.7,21.6,76.59,22.3,130.3,1010.6,37,13.9
Kurunegala,2/24/2014,35.1,21.2,27.1,37.9,21.2,29,21.9,74.94,16.6,124.9,1010.5,37.8,13.6
Kurunegala,2/25/2014,35.3,20.7,27.6,36.8,20.7,29.4,21,69.4,20.5,101.5,1010.8,13.1,14.3
Kurunegala,2/26/2014,33.6,21.5,27.4,36.7,21.5,28.9,20.6,67.71,39.5,130.6,1010.8,15.4,15.2
Kurunegala,2/27/2014,32.1,21.9,27.1,36.1,21.9,28.5,21.5,72.16,25.9,97.6,1010.9,42.8,13.5
Kurunegala,2/28/2014,34.1,20.3,27.2,36.9,20.3,29,21.5,72.54,16.6,134.4,1010.5,34.1,13.9
Kurunegala,3/1/2014,35.3,20.1,27.4,37.2,20.1,29.1,21,70.02,16.6,140.8,1009.8,19.8,13.1
Kurunegala,3/2/2014,35.1,19.5,27.8,36.7,19.5,29.7,21.4,70.23,16.6,148.9,1009.4,23.8,13.8
Kurunegala,3/3/2014,33.5,22.1,27.8,36,22.1,29.8,22.1,72.55,18.4,190.1,1009.8,40.8,12.1
Kurunegala,3/4/2014,34,21.6,28.2,37,21.6,30.5,21.9,70.04,16.6,186.7,1010.4,60.8,12.8
Kurunegala,3/5/2014,35.3,21.9,27.5,38.8,21.9,29.6,22.6,75.84,16.6,153,1010.3,49.3,11.9
Kurunegala,3/6/2014,33.1,21.7,27.3,37,21.7,29.4,22.1,74.67,16.6,176.9,1009.7,45.6,13.6
Kurunegala,3/7/2014,35.3,21.2,26.5,39.4,21.2,28,21.5,76.41,20.5,109.4,1010.6,49.6,12.5
Kurunegala,3/8/2014,34.1,20.7,27.4,37.3,20.7,29.1,21,70.74,18.4,96.3,1011,62.6,13.5
Kurunegala,3/9/2014,34.1,21.7,28.4,34.6,21.7,29.3,19.7,62.36,24.1,49.4,1010.7,34.6,14.3
Kurunegala,3/10/2014,34.3,20.4,27.9,37.1,20.4,29.1,20.1,64.88,18.4,112.7,1010.5,24.6,13.9
Kurunegala,3/11/2014,35.1,21.5,28.6,35.6,21.5,29.2,18.5,57.68,24.1,65.3,1010.4,26.8,15.1
Kurunegala,3/12/2014,34.1,19.8,27.9,35.9,19.8,29.2,20,64.76,20.5,86.8,1011.1,28.8,14.6
Kurunegala,3/13/2014,35.1,21.1,28.4,38,21.1,29.6,19.4,61.03,22.3,86.7,1009.7,12.9,15.2
Kurunegala,3/14/2014,34.1,19.5,26.8,35,19.5,27.8,18.7,63.83,18.4,89.2,1010.6,24.3,14
Kurunegala,3/15/2014,32.6,19.1,26.9,35,19.1,28.2,19.8,66.25,16.6,131.3,1012.1,76.1,12.9
Kurunegala,3/16/2014,34.6,21.6,28.2,38,21.6,30.1,21.2,67.72,20.5,76.1,1011.9,40,13.8
Kurunegala,3/17/2014,36.1,21.9,28.7,37.6,21.9,31.3,21.9,68.34,20.5,88.8,1011.4,35.5,14.2
Kurunegala,3/18/2014,35.1,21.8,28.2,37.8,21.8,30.2,22.2,72.86,24.1,87.4,1010.7,58.2,12.2
Kurunegala,3/19/2014,32.6,21.6,26.7,35.9,21.6,28.6,22.8,80.21,11.2,126.1,1011.1,65.4,13
Kurunegala,3/20/2014,35.6,22.4,27.6,38.7,22.4,29.5,22.8,76.78,16.6,130.4,1009.7,62.6,13.2
Kurunegala,3/21/2014,36.1,21.3,27.9,39.8,21.3,30.6,22.9,75.84,16.6,160.7,1008.4,51.9,12.9
Kurunegala,3/22/2014,36.8,20.5,27.9,37.2,20.5,30.6,22.6,74.77,16.6,190.6,1008,54.4,12.8
Kurunegala,3/23/2014,34.6,21.8,28.4,38.7,21.8,31.5,23,74.03,16.6,171.7,1008.4,36.3,13.4
Kurunegala,3/24/2014,35.8,22,28.5,38,22,31.5,22.8,73.34,14.8,166.1,1009.4,31.4,13.2
Kurunegala,3/25/2014,36,20,28.8,38,20,31.3,21.8,68.71,16.6,154.5,1008.7,9.1,13.9
Kurunegala,3/26/2014,36.3,22.3,28.9,38.9,22.3,31.1,21.6,67.51,18.4,99.1,1007.6,15.5,13.5
Kurunegala,3/27/2014,35.1,22.7,28.5,38.8,22.7,31.7,22.7,72.05,14.8,121.7,1008.9,51.5,13.3
Kurunegala,3/28/2014,36.3,21.1,28.1,39.4,21.1,31,22.6,73.66,16.6,170.4,1009.4,57.1,13.8
Kurunegala,3/29/2014,38.3,19.2,28.2,38.2,19.2,30.6,21.7,70.48,16.6,177.1,1008.4,16.1,13.2
Kurunegala,3/30/2014,37.8,20.3,28.6,36.8,20.3,30.8,21.4,68.79,14.8,192.7,1008.5,26.7,13.6
Kurunegala,3/31/2014,35.6,21.4,28.5,39.1,21.4,31,22.1,69.85,18.4,196.1,1009,38.1,13.3
Kurunegala,4/1/2014,35.3,20.9,28,39.7,20.9,30.7,22.6,73.67,14.8,198.3,1007.9,30.3,12.9
Kurunegala,4/2/2014,35.1,22,29.4,39.7,22,34,23.8,72.77,16.6,242.2,1007.4,72.8,13
Kurunegala,4/3/2014,36.6,21,29.3,41.3,21,32.8,23.2,71.93,14.8,186.4,1007.3,41.7,12.9
Kurunegala,4/4/2014,35.3,22.5,27.2,39,22.5,29.4,23.3,80.2,16.6,160.6,1009.2,56.6,12.9
Kurunegala,4/5/2014,33.3,22.4,27,38.6,22.4,29,22.9,79.66,16.6,135.3,1009.9,76.8,11.7
Kurunegala,4/6/2014,34.1,21.9,26.8,39.7,21.9,28.6,23.3,82.33,14.8,134.6,1010.2,67.8,11.3
Kurunegala,4/7/2014,34.6,21.7,27.5,40.7,21.7,30.1,23.3,80.06,24.1,176.4,1011.1,53,10.3
Kurunegala,4/8/2014,32.1,21.8,27,37.9,21.8,29.3,23.5,82.06,25.9,187.2,1011.3,74.5,12.3
Kurunegala,4/9/2014,32.8,21.2,27.7,38.6,21.2,30.5,23.1,77.28,14.8,183.3,1010.8,50,12.6
Kurunegala,4/10/2014,33.5,20.4,27.7,38.3,20.4,30.3,22.7,75.39,16.6,178.6,1011,52.7,12.9
Kurunegala,4/11/2014,32.8,20.3,27.6,39.8,20.3,30.8,23,76.63,16.6,199.5,1010.4,46.9,12.8
Kurunegala,4/12/2014,33.6,20.1,27.7,40.2,20.1,31.3,23.2,77.32,14.8,217.4,1009.2,41.2,12.8
Kurunegala,4/13/2014,34.8,20.3,28.1,40.8,20.3,31.3,23.2,75.8,14.8,187.5,1009.4,39.2,12.7
Kurunegala,4/14/2014,34,21,28,38,21,30.9,22.8,74.28,14.8,169,1010.3,53.4,13.2
Kurunegala,4/15/2014,34,21.5,27.9,38,21.5,30.5,22.8,75.02,21.6,189.1,1010.1,52.3,13.5
Kurunegala,4/16/2014,33.1,21.7,27.3,39.8,21.7,29.6,22.6,76.33,16.6,183.1,1009.5,53.9,12.4
Kurunegala,4/17/2014,33,21.1,27.6,41.1,21.1,30.5,23.3,78.6,16.6,204,1008.8,50.3,12.5
Kurunegala,4/18/2014,33.8,20.1,28.1,40.5,20.1,31.8,23.6,77.48,14.8,194.3,1010.1,49.4,12.8
Kurunegala,4/19/2014,34.1,19.5,28.1,40.3,19.5,32.2,23.3,76.37,14.8,227.9,1009,62.9,12.8
Kurunegala,4/20/2014,34.1,21.9,28.7,40.5,21.9,32.7,23.8,75.77,13,222.7,1007.7,51.7,13.2
Kurunegala,4/21/2014,34.8,22.7,28.6,41,22.7,32.7,24.1,77.7,14.8,184.1,1008,59,12
Kurunegala,4/22/2014,32.3,21.6,27,40.4,21.6,29.1,23.4,81.73,14.8,171.7,1009.6,40.9,13.4
Kurunegala,4/23/2014,31.1,20.8,27.3,38.8,20.8,30.6,23.9,82.58,14.8,199.7,1009.3,59,12.9
Kurunegala,4/24/2014,32.8,21.5,27.8,40.5,21.5,31.1,24.1,80.79,22.3,184.5,1008.8,56.9,13.5
Kurunegala,4/25/2014,33.3,20.9,27.4,42.3,20.9,31,23.8,81.88,13,209.5,1008.9,62.8,14.7
Kurunegala,4/26/2014,34.3,21.9,28,41.4,21.9,31.6,24.1,80.24,16.6,189,1008.4,50.8,12.3
Kurunegala,4/27/2014,33.1,22.8,28,41,22.8,31.2,24,80.04,16.6,210.5,1008.9,65.6,13.2
Kurunegala,4/28/2014,32,21.2,27,40,21.2,29.4,23.8,83.3,14.8,164.7,1009.1,54.2,11.7
Kurunegala,4/29/2014,30.6,21,26,36.3,21,27.7,23.3,85.93,14.8,144,1008.8,72.7,11.7
Kurunegala,4/30/2014,32.3,21.2,25.5,38.4,21.2,26.9,23,87.17,16.6,156.2,1008.4,64.7,11.6
Kurunegala,5/1/2014,30.6,21.1,27,37.8,21.1,29.9,23.8,83.32,9.4,176.8,1008,68.8,12.3
Kurunegala,5/2/2014,32.1,21.9,27,39.3,21.9,29.6,23.6,82.32,16.6,159.5,1008,52.2,11.1
Kurunegala,5/3/2014,29.8,21.1,26,35.8,21.1,28.1,23.2,85.14,24.1,160,1007.4,65.1,11.2
Kurunegala,5/4/2014,31,21.5,26.9,37.3,21.5,29.8,23.8,83.37,20.5,176.3,1006.1,77.7,12.9
Kurunegala,5/5/2014,30.1,22,26.1,36.8,22,27.5,24,88.53,16.6,176.5,1006.3,88.9,11.4
Kurunegala,5/6/2014,31.1,22,26.7,36.7,22,28.9,23.7,84.22,18.4,152.1,1007.1,79.1,12.1
Kurunegala,5/7/2014,32.1,22.3,26.6,37.7,22.3,28.5,23.2,82.1,29.5,176.9,1007.7,63.2,13.2
Kurunegala,5/8/2014,32.8,21.5,27.7,39.8,21.5,30.9,23.9,80.77,22.3,194.6,1008.2,51.9,12.3
Kurunegala,5/9/2014,31.1,22,27.1,38.3,22,30.3,24.4,85.49,18.4,188.1,1008.3,68.3,13.1
Kurunegala,5/10/2014,32.3,22.2,27.8,41.2,22.2,31.6,24.3,81.63,22.3,202.7,1008.1,61.5,13
Kurunegala,5/11/2014,32.1,21.9,28.4,40.6,21.9,32.5,24.3,79.18,18.4,197.8,1009.3,44.2,12.8
Kurunegala,5/12/2014,32.1,21.1,28.1,40.3,21.1,32.6,24.6,81.28,20.5,193.7,1009.6,59.6,13.3
Kurunegala,5/13/2014,32.1,22.5,28.4,39.3,22.5,32.6,24.4,79.86,22.3,204.2,1009.4,58.5,13
Kurunegala,5/14/2014,31.8,21.9,28.3,39.4,21.9,32.8,24.5,80.43,18.4,210.6,1008.8,53.6,12.7
Kurunegala,5/15/2014,32.6,21.9,28.8,38.7,21.9,33.3,24.3,77.12,16.6,219.3,1007.5,47.6,13.2
Kurunegala,5/16/2014,32.3,22.3,29,38,22.3,33.5,23.8,74.15,18.4,239,1007.8,42,13.5
Kurunegala,5/17/2014,31.6,21.7,28.6,37.6,21.7,32.6,23.2,73.22,16.6,230.4,1008.5,48.1,13.7
Kurunegala,5/18/2014,32.6,21.2,28.4,38.6,21.2,31.6,23.5,75.94,16.6,202.7,1008.1,42.6,13
Kurunegala,5/19/2014,33.1,21.7,28.5,40.8,21.7,32.2,24,77.55,14.8,221.3,1008.4,48.8,12.5
Kurunegala,5/20/2014,32.8,23.2,28.7,41.1,23.2,33.6,24.6,78.9,20.5,217,1008.2,71.2,13
Kurunegala,5/21/2014,31.3,22,28.1,38.4,22,31.9,24.2,80,27.7,175.2,1008.7,58.3,12.7
Kurunegala,5/22/2014,33,21.2,28.2,39.3,21.2,32,24.1,78.83,20.5,212.6,1007.3,47.2,13.2
Kurunegala,5/23/2014,33.3,22.2,29,41.2,22.2,34.1,24.4,76.49,20.5,233.4,1007,53,13.3
Kurunegala,5/24/2014,32,22.6,27.9,39.4,22.6,32.4,24.3,81.39,18.4,237.8,1007.2,54.3,14.9
Kurunegala,5/25/2014,32.1,21.9,27.6,40.6,21.9,32.3,24.4,83.21,9.4,213.5,1007.4,58.3,20
Kurunegala,5/26/2014,33.3,21.6,29.1,41.5,21.6,33.8,24.3,75.91,20.5,212.2,1007.5,46.5,13.8
Kurunegala,5/27/2014,33,22.8,29.1,41.1,22.8,34.5,24.9,78.78,22.3,199.3,1007.4,55.9,13
Kurunegala,5/28/2014,31.1,23.3,27.7,37.9,23.3,31.7,24.9,85.09,22.3,190.7,1008.4,79.3,13
Kurunegala,5/29/2014,32.1,22.6,27.8,39.1,22.6,31.4,24.3,81.94,22.3,199,1009,60,12.7
Kurunegala,5/30/2014,31.3,22.4,28,39.3,22.4,32,24.5,82.14,24.1,208.3,1008.2,56.5,12.8
Kurunegala,5/31/2014,32.8,23.4,28.6,41.1,23.4,33.6,24.8,80.1,18.4,237.7,1006.7,63.4,12.8
Kurunegala,6/1/2014,32.5,23.7,29.2,40.7,23.7,34.9,25,78.73,18.4,235.3,1005.9,76.8,13.4
Kurunegala,6/2/2014,29.3,23.7,27.2,35.8,23.7,30.7,24.5,85.11,22.3,215.3,1006.5,86.7,11.7
Kurunegala,6/3/2014,29.1,22.7,26.3,33.7,22.7,28.4,24.2,88.19,22.3,206.6,1006.4,95,10.8
Kurunegala,6/4/2014,31.1,23.2,28.1,37.9,23.2,32.4,24.6,81.88,18.4,235.7,1006,79.5,12.4
Kurunegala,6/5/2014,30.8,22.9,28.4,38.3,22.9,32.8,24.2,78.4,16.6,242.5,1005.7,63.6,13.1
Kurunegala,6/6/2014,31.6,23.6,28.4,37.9,23.6,32.9,24.1,77.77,20.5,251.2,1005.4,69.4,12.9
Kurunegala,6/7/2014,31.8,24.1,28.7,38.4,24.1,33.3,24.1,76.11,20.5,255.5,1004.9,71.1,12.9
Kurunegala,6/8/2014,31.1,24.2,28.8,37,24.2,33.4,24.2,76.47,20.5,246.6,1004.7,89.4,12.7
Kurunegala,6/9/2014,31.1,23.6,28.4,36.7,23.6,32.4,23.8,76.32,18.4,252.3,1005.5,69.3,13
Kurunegala,6/10/2014,31.8,22.9,28,37.9,22.9,31.6,23.9,79.1,25.9,235.5,1006.7,54.3,13.6
